vehicleID,laneID,time(s),lateralDistance(m),longitudinalDistance(m),velocity(km/h),acceleration(m/s^2),vehicleLength(m),vehicleWidth(m)
524,5,284.96,10.32,238.07,36.3,-0.48,4.85,2.02
524,5,285.0,10.309999999999999,239.51999999999998,36.28,-0.49,4.85,2.02
524,5,285.04,10.309999999999999,240.98,36.26,-0.49,4.85,2.02
524,5,285.08,10.3,242.43,36.24,-0.5,4.85,2.02
524,5,285.12,10.3,243.88,36.22,-0.5,4.85,2.02
524,5,285.16,10.3,245.32999999999998,36.2,-0.51,4.85,2.02
524,5,285.2,10.29,246.78,36.18,-0.51,4.85,2.02
524,5,285.24,10.29,248.23,36.16,-0.51,4.85,2.02
524,5,285.28,10.29,249.67,36.14,-0.52,4.85,2.02
524,5,285.32,10.29,251.12,36.12,-0.52,4.85,2.02
524,5,285.36,10.280000000000001,252.56,36.1,-0.52,4.85,2.02
524,5,285.4,10.280000000000001,254.01,36.08,-0.52,4.85,2.02
524,5,285.44,10.280000000000001,255.46,36.06,-0.52,4.85,2.02
524,5,285.48,10.280000000000001,256.9,36.03,-0.52,4.85,2.02
524,5,285.52,10.280000000000001,258.34000000000003,36.01,-0.52,4.85,2.02
524,5,285.56,10.280000000000001,259.78,35.99,-0.52,4.85,2.02
524,5,285.6,10.280000000000001,261.22,35.97,-0.52,4.85,2.02
524,5,285.64,10.280000000000001,262.65999999999997,35.95,-0.52,4.85,2.02
524,5,285.68,10.29,264.09000000000003,35.93,-0.52,4.85,2.02
524,5,285.72,10.29,265.53,35.91,-0.51,4.85,2.02
524,5,285.76,10.29,266.97,35.89,-0.51,4.85,2.02
524,5,285.8,10.29,268.4,35.87,-0.51,4.85,2.02
524,5,285.84,10.29,269.84000000000003,35.85,-0.5,4.85,2.02
524,5,285.88,10.3,271.27,35.83,-0.5,4.85,2.02
524,5,285.92,10.3,272.7,35.81,-0.49,4.85,2.02
524,5,285.96,10.3,274.14,35.79,-0.49,4.85,2.02
524,5,286.0,10.309999999999999,275.57,35.77,-0.48,4.85,2.02
524,5,286.04,10.309999999999999,276.99,35.75,-0.47,4.85,2.02
524,5,286.08,10.32,278.40999999999997,35.73,-0.47,4.85,2.02
524,5,286.12,10.32,279.83,35.71,-0.46,4.85,2.02
524,5,286.16,10.329999999999998,281.25,35.69,-0.45,4.85,2.02
524,5,286.2,10.329999999999998,282.67,35.67,-0.44,4.85,2.02
524,5,286.24,10.34,284.09,35.65,-0.43,4.85,2.02
524,5,286.28,10.34,285.52,35.64,-0.43,4.85,2.02
524,5,286.32,10.350000000000001,286.94,35.62,-0.42,4.85,2.02
524,5,286.36,10.350000000000001,288.37,35.6,-0.41,4.85,2.02
524,5,286.4,10.36,289.78999999999996,35.59,-0.4,4.85,2.02
524,5,286.44,10.36,291.22,35.57,-0.39,4.85,2.02
524,5,286.48,10.370000000000001,292.64,35.56,-0.38,4.85,2.02
524,5,286.52,10.379999999999999,294.06,35.54,-0.37,4.85,2.02
524,5,286.56,10.379999999999999,295.47,35.53,-0.36,4.85,2.02
524,5,286.6,10.39,296.89,35.51,-0.35,4.85,2.02
524,5,286.64,10.39,298.31,35.5,-0.34,4.85,2.02
524,5,286.68,10.399999999999999,299.73,35.48,-0.33,4.85,2.02
524,5,286.72,10.399999999999999,301.15,35.47,-0.32,4.85,2.02
524,5,286.76,10.41,302.56,35.46,-0.31,4.85,2.02
524,5,286.8,10.41,303.99,35.45,-0.3,4.85,2.02
524,5,286.84,10.420000000000002,305.40999999999997,35.43,-0.29,4.85,2.02
524,5,286.88,10.43,306.83,35.42,-0.28,4.85,2.02
524,5,286.92,10.43,308.25,35.41,-0.26,4.85,2.02
524,5,286.96,10.440000000000001,309.67,35.4,-0.25,4.85,2.02
524,5,287.0,10.440000000000001,311.09,35.39,-0.24,4.85,2.02
524,5,287.04,10.45,312.5,35.38,-0.23,4.85,2.02
524,5,287.08,10.45,313.92,35.37,-0.22,4.85,2.02
524,5,287.12,10.46,315.33,35.36,-0.21,4.85,2.02
524,5,287.16,10.46,316.75,35.35,-0.19,4.85,2.02
524,5,287.2,10.469999999999999,318.15999999999997,35.35,-0.18,4.85,2.02
524,5,287.24,10.469999999999999,319.57,35.34,-0.17,4.85,2.02
524,5,287.28,10.48,320.97,35.33,-0.15,4.85,2.02
524,5,287.32,10.48,322.38,35.33,-0.14,4.85,2.02
524,5,287.36,10.489999999999998,323.78,35.32,-0.13,4.85,2.02
524,5,287.4,10.489999999999998,325.19,35.31,-0.11,4.85,2.02
524,5,287.44,10.489999999999998,326.59,35.31,-0.1,4.85,2.02
524,5,287.48,10.5,328.0,35.31,-0.09,4.85,2.02
524,5,287.52,10.5,329.42,35.3,-0.07,4.85,2.02
524,5,287.56,10.5,330.82,35.3,-0.06,4.85,2.02
524,5,287.6,10.5,332.23,35.3,-0.05,4.85,2.02
524,5,287.64,10.5,333.64,35.3,-0.04,4.85,2.02
524,5,287.68,10.5,335.05,35.29,-0.02,4.85,2.02
524,5,287.72,10.5,336.45,35.29,-0.01,4.85,2.02
524,5,287.76,10.5,337.86,35.29,0.0,4.85,2.02
524,5,287.8,10.5,339.26,35.29,0.01,4.85,2.02
524,5,287.84,10.5,340.67,35.29,0.03,4.85,2.02
524,5,287.88,10.5,342.07,35.3,0.04,4.85,2.02
524,5,287.92,10.5,343.47,35.3,0.05,4.85,2.02
524,5,287.96,10.5,344.88,35.3,0.06,4.85,2.02
524,5,288.0,10.489999999999998,346.28999999999996,35.3,0.07,4.85,2.02
524,5,288.04,10.489999999999998,347.7,35.3,0.08,4.85,2.02
524,5,288.08,10.489999999999998,349.12,35.31,0.08,4.85,2.02
524,5,288.12,10.489999999999998,350.53999999999996,35.31,0.09,4.85,2.02
524,5,288.16,10.48,351.95,35.32,0.1,4.85,2.02
524,5,288.2,10.48,353.36,35.32,0.11,4.85,2.02
524,5,288.24,10.48,354.77,35.32,0.11,4.85,2.02
524,5,288.28,10.469999999999999,356.19,35.33,0.12,4.85,2.02
524,5,288.32,10.469999999999999,357.61,35.33,0.12,4.85,2.02
524,5,288.36,10.469999999999999,359.02,35.34,0.13,4.85,2.02
524,5,288.4,10.46,360.43,35.34,0.13,4.85,2.02
524,5,288.44,10.46,361.84,35.35,0.14,4.85,2.02
524,5,288.48,10.45,363.25,35.36,0.14,4.85,2.02
524,5,288.52,10.45,364.67,35.36,0.14,4.85,2.02
524,5,288.56,10.440000000000001,366.08,35.37,0.15,4.85,2.02
524,5,288.6,10.440000000000001,367.49,35.37,0.15,4.85,2.02
524,5,288.64,10.43,368.90999999999997,35.38,0.15,4.85,2.02
524,5,288.68,10.420000000000002,370.33,35.39,0.15,4.85,2.02
524,5,288.72,10.420000000000002,371.77,35.39,0.15,4.85,2.02
524,5,288.76,10.41,373.2,35.4,0.15,4.85,2.02
524,5,288.8,10.399999999999999,374.63,35.4,0.15,4.85,2.02
524,5,288.84,10.39,376.05,35.41,0.15,4.85,2.02
524,5,288.88,10.39,377.46999999999997,35.42,0.15,4.85,2.02
524,5,288.92,10.379999999999999,378.9,35.42,0.15,4.85,2.02
524,5,288.96,10.370000000000001,380.32,35.43,0.15,4.85,2.02
524,5,289.0,10.36,381.74,35.43,0.15,4.85,2.02
524,5,289.04,10.36,383.15,35.44,0.15,4.85,2.02
524,5,289.08,10.350000000000001,384.57,35.45,0.15,4.85,2.02
524,5,289.12,10.34,385.98,35.45,0.15,4.85,2.02
524,5,289.16,10.329999999999998,387.4,35.46,0.15,4.85,2.02
524,5,289.2,10.32,388.82,35.47,0.15,4.85,2.02
525,3,278.72,4.340000000000001,7.779999999999973,25.77,-0.33,8.69,2.5
525,3,278.76,4.329999999999999,8.71999999999997,25.76,-0.33,8.69,2.5
525,3,278.8,4.329999999999999,9.689999999999998,25.74,-0.33,8.69,2.5
525,3,278.84,4.319999999999999,10.689999999999998,25.73,-0.32,8.69,2.5
525,3,278.88,4.31,11.699999999999989,25.72,-0.32,8.69,2.5
525,3,278.92,4.31,12.70999999999998,25.7,-0.31,8.69,2.5
525,3,278.96,4.3,13.730000000000018,25.69,-0.31,8.69,2.5
525,3,279.0,4.3,14.75,25.68,-0.31,8.69,2.5
525,3,279.04,4.29,15.769999999999982,25.67,-0.3,8.69,2.5
525,3,279.08,4.29,16.79000000000002,25.66,-0.3,8.69,2.5
525,3,279.12,4.28,17.810000000000002,25.64,-0.29,8.69,2.5
525,3,279.16,4.28,18.829999999999984,25.63,-0.29,8.69,2.5
525,3,279.2,4.28,19.860000000000014,25.62,-0.29,8.69,2.5
525,3,279.24,4.2700000000000005,20.889999999999986,25.61,-0.28,8.69,2.5
525,3,279.28,4.2700000000000005,21.920000000000016,25.6,-0.28,8.69,2.5
525,3,279.32,4.2700000000000005,22.94999999999999,25.59,-0.28,8.69,2.5
525,3,279.36,4.2700000000000005,23.980000000000018,25.58,-0.27,8.69,2.5
525,3,279.4,4.2700000000000005,25.0,25.57,-0.27,8.69,2.5
525,3,279.44,4.260000000000001,26.019999999999982,25.55,-0.27,8.69,2.5
525,3,279.48,4.260000000000001,27.04000000000002,25.54,-0.26,8.69,2.5
525,3,279.52,4.260000000000001,28.069999999999993,25.53,-0.26,8.69,2.5
525,3,279.56,4.260000000000001,29.079999999999984,25.52,-0.26,8.69,2.5
525,3,279.6,4.260000000000001,30.100000000000023,25.51,-0.25,8.69,2.5
525,3,279.64,4.260000000000001,31.129999999999995,25.5,-0.25,8.69,2.5
525,3,279.68,4.260000000000001,32.14999999999998,25.49,-0.25,8.69,2.5
525,3,279.72,4.260000000000001,33.170000000000016,25.48,-0.24,8.69,2.5
525,3,279.76,4.260000000000001,34.19,25.47,-0.24,8.69,2.5
525,3,279.8,4.260000000000001,35.20999999999998,25.46,-0.24,8.69,2.5
525,3,279.84,4.2700000000000005,36.23000000000002,25.45,-0.23,8.69,2.5
525,3,279.88,4.2700000000000005,37.25,25.44,-0.23,8.69,2.5
525,3,279.92,4.2700000000000005,38.26999999999998,25.44,-0.23,8.69,2.5
525,3,279.96,4.2700000000000005,39.29000000000002,25.43,-0.23,8.69,2.5
525,3,280.0,4.2700000000000005,40.31,25.42,-0.22,8.69,2.5
525,3,280.04,4.2700000000000005,41.31999999999999,25.41,-0.22,8.69,2.5
525,3,280.08,4.2700000000000005,42.329999999999984,25.4,-0.21,8.69,2.5
525,3,280.12,4.2700000000000005,43.339999999999975,25.39,-0.21,8.69,2.5
525,3,280.16,4.28,44.35000000000002,25.38,-0.21,8.69,2.5
525,3,280.2,4.28,45.35000000000002,25.37,-0.2,8.69,2.5
525,3,280.24,4.28,46.360000000000014,25.37,-0.2,8.69,2.5
525,3,280.28,4.28,47.379999999999995,25.36,-0.2,8.69,2.5
525,3,280.32,4.28,48.389999999999986,25.35,-0.2,8.69,2.5
525,3,280.36,4.29,49.39999999999998,25.34,-0.19,8.69,2.5
525,3,280.4,4.29,50.40999999999997,25.33,-0.19,8.69,2.5
525,3,280.44,4.29,51.420000000000016,25.33,-0.19,8.69,2.5
525,3,280.48,4.29,52.44,25.32,-0.19,8.69,2.5
525,3,280.52,4.3,53.44999999999999,25.31,-0.19,8.69,2.5
525,3,280.56,4.3,54.46999999999997,25.3,-0.18,8.69,2.5
525,3,280.6,4.3,55.48000000000002,25.3,-0.18,8.69,2.5
525,3,280.64,4.3,56.5,25.29,-0.18,8.69,2.5
525,3,280.68,4.3,57.50999999999999,25.28,-0.18,8.69,2.5
525,3,280.72,4.31,58.52999999999997,25.28,-0.18,8.69,2.5
525,3,280.76,4.31,59.54000000000002,25.27,-0.18,8.69,2.5
525,3,280.8,4.31,60.55000000000001,25.26,-0.18,8.69,2.5
525,3,280.84,4.31,61.56999999999999,25.25,-0.18,8.69,2.5
525,3,280.88,4.319999999999999,62.579999999999984,25.25,-0.18,8.69,2.5
525,3,280.92,4.319999999999999,63.60000000000002,25.24,-0.18,8.69,2.5
525,3,280.96,4.319999999999999,64.60000000000002,25.23,-0.18,8.69,2.5
525,3,281.0,4.329999999999999,65.61000000000001,25.23,-0.18,8.69,2.5
525,3,281.04,4.329999999999999,66.62,25.22,-0.18,8.69,2.5
525,3,281.08,4.329999999999999,67.63,25.21,-0.18,8.69,2.5
525,3,281.12,4.329999999999999,68.63,25.2,-0.18,8.69,2.5
525,3,281.16,4.340000000000001,69.64999999999998,25.2,-0.18,8.69,2.5
525,3,281.2,4.340000000000001,70.64999999999998,25.19,-0.18,8.69,2.5
525,3,281.24,4.340000000000001,71.65999999999997,25.18,-0.18,8.69,2.5
525,3,281.28,4.3500000000000005,72.67000000000002,25.18,-0.18,8.69,2.5
525,3,281.32,4.3500000000000005,73.68,25.17,-0.18,8.69,2.5
525,3,281.36,4.3500000000000005,74.68,25.16,-0.18,8.69,2.5
525,3,281.4,4.36,75.68,25.15,-0.18,8.69,2.5
525,3,281.44,4.36,76.69,25.15,-0.18,8.69,2.5
525,3,281.48,4.37,77.69,25.14,-0.18,8.69,2.5
525,3,281.52,4.37,78.69999999999999,25.13,-0.18,8.69,2.5
525,3,281.56,4.38,79.70999999999998,25.13,-0.18,8.69,2.5
525,3,281.6,4.38,80.71999999999997,25.12,-0.18,8.69,2.5
525,3,281.64,4.38,81.73000000000002,25.11,-0.18,8.69,2.5
525,3,281.68,4.39,82.74000000000001,25.11,-0.18,8.69,2.5
525,3,281.72,4.39,83.74000000000001,25.1,-0.18,8.69,2.5
525,3,281.76,4.3999999999999995,84.75,25.09,-0.18,8.69,2.5
525,3,281.8,4.3999999999999995,85.74000000000001,25.08,-0.17,8.69,2.5
525,3,281.84,4.409999999999999,86.75,25.08,-0.17,8.69,2.5
525,3,281.88,4.409999999999999,87.75999999999999,25.07,-0.17,8.69,2.5
525,3,281.92,4.409999999999999,88.75999999999999,25.06,-0.17,8.69,2.5
525,3,281.96,4.420000000000001,89.76999999999998,25.06,-0.17,8.69,2.5
525,3,282.0,4.420000000000001,90.77999999999997,25.05,-0.17,8.69,2.5
525,3,282.04,4.420000000000001,91.79000000000002,25.04,-0.17,8.69,2.5
525,3,282.08,4.430000000000001,92.77999999999997,25.04,-0.17,8.69,2.5
525,3,282.12,4.430000000000001,93.77999999999997,25.03,-0.17,8.69,2.5
525,3,282.16,4.430000000000001,94.77999999999997,25.02,-0.17,8.69,2.5
525,3,282.2,4.430000000000001,95.77999999999997,25.02,-0.16,8.69,2.5
525,3,282.24,4.44,96.76999999999998,25.01,-0.16,8.69,2.5
525,3,282.28,4.44,97.76999999999998,25.0,-0.16,8.69,2.5
525,3,282.32,4.44,98.75999999999999,25.0,-0.16,8.69,2.5
525,3,282.36,4.45,99.74000000000001,24.99,-0.16,8.69,2.5
525,3,282.4,4.45,100.75,24.98,-0.15,8.69,2.5
525,3,282.44,4.45,101.75,24.98,-0.15,8.69,2.5
525,3,282.48,4.46,102.75,24.97,-0.15,8.69,2.5
525,3,282.52,4.46,103.75,24.96,-0.15,8.69,2.5
525,3,282.56,4.46,104.75,24.96,-0.15,8.69,2.5
525,3,282.6,4.46,105.75,24.95,-0.15,8.69,2.5
525,3,282.64,4.46,106.74000000000001,24.95,-0.14,8.69,2.5
525,3,282.68,4.47,107.74000000000001,24.94,-0.14,8.69,2.5
525,3,282.72,4.47,108.74000000000001,24.94,-0.14,8.69,2.5
525,3,282.76,4.47,109.73000000000002,24.93,-0.14,8.69,2.5
525,3,282.8,4.47,110.73000000000002,24.92,-0.14,8.69,2.5
525,3,282.84,4.47,111.71999999999997,24.92,-0.14,8.69,2.5
525,3,282.88,4.47,112.70999999999998,24.91,-0.13,8.69,2.5
525,3,282.92,4.47,113.70999999999998,24.91,-0.13,8.69,2.5
525,3,282.96,4.47,114.69999999999999,24.9,-0.13,8.69,2.5
525,3,283.0,4.47,115.69999999999999,24.9,-0.13,8.69,2.5
525,3,283.04,4.4799999999999995,116.69,24.89,-0.13,8.69,2.5
525,3,283.08,4.4799999999999995,117.68,24.89,-0.13,8.69,2.5
525,3,283.12,4.4799999999999995,118.68,24.88,-0.13,8.69,2.5
525,3,283.16,4.4799999999999995,119.69,24.88,-0.13,8.69,2.5
525,3,283.2,4.4799999999999995,120.69,24.87,-0.13,8.69,2.5
525,3,283.24,4.4799999999999995,121.69,24.87,-0.13,8.69,2.5
525,3,283.28,4.4799999999999995,122.69,24.86,-0.13,8.69,2.5
525,3,283.32,4.4799999999999995,123.69,24.86,-0.13,8.69,2.5
525,3,283.36,4.4799999999999995,124.68,24.85,-0.13,8.69,2.5
525,3,283.4,4.4799999999999995,125.67000000000002,24.85,-0.13,8.69,2.5
525,3,283.44,4.47,126.65999999999997,24.84,-0.13,8.69,2.5
525,3,283.48,4.47,127.64999999999998,24.84,-0.13,8.69,2.5
525,3,283.52,4.47,128.64,24.83,-0.13,8.69,2.5
525,3,283.56,4.47,129.64,24.83,-0.13,8.69,2.5
525,3,283.6,4.47,130.63,24.82,-0.13,8.69,2.5
525,3,283.64,4.47,131.63,24.82,-0.13,8.69,2.5
525,3,283.68,4.47,132.62,24.81,-0.13,8.69,2.5
525,3,283.72,4.47,133.61,24.81,-0.13,8.69,2.5
525,3,283.76,4.47,134.61,24.8,-0.13,8.69,2.5
525,3,283.8,4.46,135.60000000000002,24.79,-0.13,8.69,2.5
525,3,283.84,4.46,136.57999999999998,24.79,-0.13,8.69,2.5
525,3,283.88,4.46,137.56,24.78,-0.13,8.69,2.5
525,3,283.92,4.46,138.55,24.78,-0.13,8.69,2.5
525,3,283.96,4.46,139.54000000000002,24.77,-0.13,8.69,2.5
525,3,284.0,4.45,140.54000000000002,24.77,-0.13,8.69,2.5
525,3,284.04,4.45,141.54000000000002,24.76,-0.13,8.69,2.5
525,3,284.08,4.45,142.52999999999997,24.76,-0.13,8.69,2.5
525,3,284.12,4.44,143.52999999999997,24.75,-0.13,8.69,2.5
525,3,284.16,4.44,144.51999999999998,24.75,-0.13,8.69,2.5
525,3,284.2,4.430000000000001,145.51,24.74,-0.13,8.69,2.5
525,3,284.24,4.420000000000001,146.49,24.74,-0.13,8.69,2.5
525,3,284.28,4.420000000000001,147.46999999999997,24.73,-0.13,8.69,2.5
525,3,284.32,4.409999999999999,148.45999999999998,24.73,-0.13,8.69,2.5
525,3,284.36,4.3999999999999995,149.45,24.72,-0.13,8.69,2.5
525,3,284.4,4.3999999999999995,150.44,24.72,-0.13,8.69,2.5
525,3,284.44,4.39,151.44,24.71,-0.13,8.69,2.5
525,3,284.48,4.38,152.44,24.71,-0.13,8.69,2.5
525,3,284.52,4.37,153.43,24.7,-0.13,8.69,2.5
525,3,284.56,4.36,154.41,24.7,-0.14,8.69,2.5
525,3,284.6,4.36,155.4,24.69,-0.14,8.69,2.5
525,3,284.64,4.3500000000000005,156.38,24.69,-0.14,8.69,2.5
525,3,284.68,4.340000000000001,157.37,24.68,-0.14,8.69,2.5
525,3,284.72,4.329999999999999,158.35,24.67,-0.14,8.69,2.5
525,3,284.76,4.319999999999999,159.34,24.67,-0.14,8.69,2.5
525,3,284.8,4.31,160.32999999999998,24.66,-0.14,8.69,2.5
525,3,284.84,4.3,161.31,24.66,-0.14,8.69,2.5
525,3,284.88,4.29,162.31,24.65,-0.14,8.69,2.5
525,3,284.92,4.28,163.29,24.65,-0.14,8.69,2.5
525,3,284.96,4.2700000000000005,164.26999999999998,24.64,-0.14,8.69,2.5
525,3,285.0,4.260000000000001,165.25,24.64,-0.14,8.69,2.5
525,3,285.04,4.250000000000001,166.24,24.63,-0.14,8.69,2.5
525,3,285.08,4.239999999999999,167.22,24.62,-0.14,8.69,2.5
525,3,285.12,4.2299999999999995,168.2,24.62,-0.14,8.69,2.5
525,3,285.16,4.22,169.19,24.61,-0.14,8.69,2.5
525,3,285.2,4.21,170.17,24.61,-0.14,8.69,2.5
525,3,285.24,4.2,171.15,24.6,-0.14,8.69,2.5
525,3,285.28,4.19,172.14,24.6,-0.14,8.69,2.5
525,3,285.32,4.180000000000001,173.12,24.59,-0.14,8.69,2.5
525,3,285.36,4.170000000000001,174.1,24.59,-0.15,8.69,2.5
525,3,285.4,4.159999999999999,175.09,24.58,-0.15,8.69,2.5
525,3,285.44,4.1499999999999995,176.09,24.57,-0.15,8.69,2.5
525,3,285.48,4.14,177.07,24.57,-0.15,8.69,2.5
525,3,285.52,4.13,178.04999999999998,24.56,-0.15,8.69,2.5
525,3,285.56,4.13,179.04,24.56,-0.15,8.69,2.5
525,3,285.6,4.12,180.01999999999998,24.55,-0.15,8.69,2.5
525,3,285.64,4.11,180.99,24.54,-0.15,8.69,2.5
525,3,285.68,4.1000000000000005,181.97,24.54,-0.15,8.69,2.5
525,3,285.72,4.090000000000001,182.95,24.53,-0.15,8.69,2.5
525,3,285.76,4.079999999999999,183.93,24.53,-0.16,8.69,2.5
525,3,285.8,4.079999999999999,184.92,24.52,-0.16,8.69,2.5
525,3,285.84,4.069999999999999,185.9,24.51,-0.16,8.69,2.5
525,3,285.88,4.06,186.88,24.51,-0.16,8.69,2.5
525,3,285.92,4.05,187.87,24.5,-0.16,8.69,2.5
525,3,285.96,4.05,188.85,24.49,-0.16,8.69,2.5
525,3,286.0,4.04,189.82999999999998,24.49,-0.16,8.69,2.5
525,3,286.04,4.03,190.82999999999998,24.48,-0.16,8.69,2.5
525,3,286.08,4.03,191.79999999999998,24.47,-0.16,8.69,2.5
525,3,286.12,4.0200000000000005,192.78,24.47,-0.16,8.69,2.5
525,3,286.16,4.010000000000001,193.75,24.46,-0.16,8.69,2.5
525,3,286.2,4.000000000000001,194.72,24.45,-0.16,8.69,2.5
525,3,286.24,4.000000000000001,195.7,24.45,-0.17,8.69,2.5
525,3,286.28,3.9899999999999993,196.67,24.44,-0.17,8.69,2.5
525,3,286.32,3.9799999999999995,197.65,24.43,-0.17,8.69,2.5
525,3,286.36,3.9699999999999998,198.64,24.43,-0.17,8.69,2.5
525,3,286.4,3.96,199.63,24.42,-0.17,8.69,2.5
525,3,286.44,3.96,200.60999999999999,24.41,-0.17,8.69,2.5
525,3,286.48,3.95,201.59,24.41,-0.17,8.69,2.5
525,3,286.52,3.9400000000000004,202.56,24.4,-0.16,8.69,2.5
525,3,286.56,3.9300000000000006,203.53,24.39,-0.16,8.69,2.5
525,3,286.6,3.9300000000000006,204.5,24.39,-0.16,8.69,2.5
525,3,286.64,3.920000000000001,205.47,24.38,-0.16,8.69,2.5
525,3,286.68,3.9099999999999993,206.45,24.37,-0.16,8.69,2.5
525,3,286.72,3.8999999999999995,207.42,24.37,-0.16,8.69,2.5
525,3,286.76,3.8899999999999997,208.4,24.36,-0.16,8.69,2.5
525,3,286.8,3.88,209.37,24.35,-0.16,8.69,2.5
525,3,286.84,3.88,210.37,24.35,-0.16,8.69,2.5
525,3,286.88,3.87,211.35,24.34,-0.15,8.69,2.5
525,3,286.92,3.8600000000000003,212.32999999999998,24.34,-0.15,8.69,2.5
525,3,286.96,3.8500000000000005,213.31,24.33,-0.15,8.69,2.5
525,3,287.0,3.8400000000000007,214.29,24.32,-0.15,8.69,2.5
525,3,287.04,3.829999999999999,215.25,24.32,-0.14,8.69,2.5
525,3,287.08,3.8199999999999994,216.21,24.31,-0.14,8.69,2.5
525,3,287.12,3.8099999999999996,217.16,24.31,-0.13,8.69,2.5
525,3,287.16,3.8,218.13,24.3,-0.13,8.69,2.5
525,3,287.2,3.79,219.09,24.3,-0.13,8.69,2.5
525,3,287.24,3.7800000000000002,220.06,24.29,-0.12,8.69,2.5
525,3,287.28,3.7700000000000005,221.01999999999998,24.29,-0.12,8.69,2.5
525,3,287.32,3.7700000000000005,221.99,24.28,-0.11,8.69,2.5
525,3,287.36,3.7600000000000007,222.95,24.28,-0.11,8.69,2.5
525,3,287.4,3.750000000000001,223.91,24.27,-0.11,8.69,2.5
525,3,287.44,3.7399999999999993,224.87,24.27,-0.1,8.69,2.5
525,3,287.48,3.7299999999999995,225.82,24.26,-0.1,8.69,2.5
525,3,287.52,3.7199999999999998,226.79,24.26,-0.1,8.69,2.5
525,3,287.56,3.7199999999999998,227.76999999999998,24.26,-0.09,8.69,2.5
525,3,287.6,3.71,228.76,24.25,-0.09,8.69,2.5
525,3,287.64,3.7,229.74,24.25,-0.09,8.69,2.5
525,3,287.68,3.7,230.71,24.25,-0.09,8.69,2.5
525,3,287.72,3.6900000000000004,231.69,24.24,-0.09,8.69,2.5
525,3,287.76,3.6800000000000006,232.67,24.24,-0.09,8.69,2.5
525,3,287.8,3.6800000000000006,233.65,24.24,-0.09,8.69,2.5
525,3,287.84,3.670000000000001,234.63,24.23,-0.08,8.69,2.5
525,3,287.88,3.670000000000001,235.59,24.23,-0.08,8.69,2.5
525,3,287.92,3.6599999999999993,236.54,24.22,-0.08,8.69,2.5
525,3,287.96,3.6599999999999993,237.51999999999998,24.22,-0.08,8.69,2.5
525,3,288.0,3.6499999999999995,238.47,24.22,-0.08,8.69,2.5
525,3,288.04,3.6499999999999995,239.44,24.22,-0.08,8.69,2.5
525,3,288.08,3.6399999999999997,240.4,24.21,-0.08,8.69,2.5
525,3,288.12,3.6399999999999997,241.37,24.21,-0.08,8.69,2.5
525,3,288.16,3.6399999999999997,242.34,24.21,-0.08,8.69,2.5
525,3,288.2,3.63,243.31,24.2,-0.08,8.69,2.5
525,3,288.24,3.63,244.28,24.2,-0.08,8.69,2.5
525,3,288.28,3.63,245.24,24.2,-0.08,8.69,2.5
525,3,288.32,3.63,246.21,24.19,-0.08,8.69,2.5
525,3,288.36,3.62,247.18,24.19,-0.08,8.69,2.5
525,3,288.4,3.62,248.15,24.19,-0.08,8.69,2.5
525,3,288.44,3.62,249.10999999999999,24.19,-0.08,8.69,2.5
525,3,288.48,3.62,250.09,24.18,-0.08,8.69,2.5
525,3,288.52,3.62,251.06,24.18,-0.08,8.69,2.5
525,3,288.56,3.6100000000000003,252.04,24.18,-0.08,8.69,2.5
525,3,288.6,3.6100000000000003,253.01,24.17,-0.08,8.69,2.5
525,3,288.64,3.6100000000000003,253.97,24.17,-0.08,8.69,2.5
525,3,288.68,3.6100000000000003,254.93,24.17,-0.08,8.69,2.5
525,3,288.72,3.6100000000000003,255.9,24.16,-0.08,8.69,2.5
525,3,288.76,3.6100000000000003,256.86,24.16,-0.08,8.69,2.5
525,3,288.8,3.6100000000000003,257.82,24.16,-0.08,8.69,2.5
525,3,288.84,3.6100000000000003,258.78,24.15,-0.09,8.69,2.5
525,3,288.88,3.6100000000000003,259.75,24.15,-0.09,8.69,2.5
525,3,288.92,3.6100000000000003,260.72,24.15,-0.09,8.69,2.5
525,3,288.96,3.62,261.7,24.14,-0.09,8.69,2.5
525,3,289.0,3.62,262.68,24.14,-0.09,8.69,2.5
525,3,289.04,3.62,263.64,24.14,-0.09,8.69,2.5
525,3,289.08,3.62,264.61,24.13,-0.1,8.69,2.5
525,3,289.12,3.62,265.58,24.13,-0.1,8.69,2.5
525,3,289.16,3.63,266.53999999999996,24.12,-0.1,8.69,2.5
525,3,289.2,3.63,267.5,24.12,-0.1,8.69,2.5
525,3,289.24,3.63,268.47,24.12,-0.1,8.69,2.5
525,3,289.28,3.63,269.43,24.11,-0.1,8.69,2.5
525,3,289.32,3.6399999999999997,270.4,24.11,-0.1,8.69,2.5
525,3,289.36,3.6399999999999997,271.37,24.1,-0.11,8.69,2.5
525,3,289.4,3.6399999999999997,272.33,24.1,-0.11,8.69,2.5
525,3,289.44,3.6399999999999997,273.28999999999996,24.1,-0.11,8.69,2.5
525,3,289.48,3.6499999999999995,274.25,24.09,-0.11,8.69,2.5
525,3,289.52,3.6499999999999995,275.22,24.09,-0.11,8.69,2.5
525,3,289.56,3.6499999999999995,276.18,24.08,-0.11,8.69,2.5
525,3,289.6,3.6599999999999993,277.14,24.08,-0.11,8.69,2.5
525,3,289.64,3.6599999999999993,278.1,24.07,-0.11,8.69,2.5
